rainfall_mm,temperature_celsius,aqi,wind_speed_kmh,disruption_type,city,persona,worker_zone_risk_score,hours_lost,payout_amount
36.55365230080448,45.2348648763525,252.87069958281467,77.69641289523183,flood,Delhi,ecommerce,0.3160923166082808,0.25427124526964473,320.89
11.720653680766064,29.579440131931,132.51652950225056,11.644979818289887,flood,Mumbai,ecommerce,0.8272825218832602,3.008596910897566,311.54
82.10796318145883,36.630500126897275,363.1384110164338,3.255581787762276,curfew,Delhi,food,0.7586329457873602,7.623376047277243,500.0
52.818299248752155,24.593005280940943,65.84040985469301,2.6387248363682048,curfew,Chennai,grocery,0.2054699058526453,7.194039162791715,500.0
14.644588181373459,45.9708463834515,120.63686286921701,37.18962964793817,extreme_heat,Bangalore,ecommerce,0.16268745120024208,2.6552571607183513,300.0
59.42122921335242,25.660031902051546,313.21642473205134,6.640335798287582,extreme_heat,Chennai,ecommerce,0.6597155747311284,6.3571817398348065,500.0
4.1266225338262075,27.84731694899059,298.2822756084612,40.97343073340814,extreme_heat,Delhi,ecommerce,0.9447834251116966,6.596686667155361,300.0
109.11844824945385,36.51148811133359,151.24509280356733,26.200040280712038,severe_pollution,Chennai,grocery,0.2574286152973747,1.2164673234618366,357.2
31.05359779200203,41.86641800553752,71.70870637347409,26.850319397929248,flood,Mumbai,ecommerce,0.5941199436261629,1.8356423275771503,300.0
79.50267412247784,38.103133954343775,350.3273252787303,50.848719723613584,curfew,Pune,food,0.8307706990604243,5.5239650159661515,500.0
37.405329130729314,28.035481732804058,159.7941733244659,13.047840492129614,curfew,Pune,grocery,0.5758233849723701,2.1122464706860393,300.0
62.4081625413373,22.02451910571475,118.49969522489283,61.32426962717848,flood,Delhi,grocery,0.41601376449288363,7.505223347320871,500.0
65.60523352119355,41.68591508799342,230.62163782634198,46.56247358229078,extreme_heat,Delhi,grocery,0.8115157993678258,1.8456987047245468,387.49
22.182534663063244,47.615390473688436,368.57951974885657,73.19557030780088,strike,Bangalore,grocery,0.7941033535510467,6.393163918191313,500.0
116.35015533174703,43.05774112795835,65.24130224518137,29.18725230140187,severe_pollution,Mumbai,ecommerce,0.8474368530351275,6.064802691649595,500.0
93.01593880333374,33.965372072072,318.0314308108107,78.61719936537004,curfew,Hyderabad,ecommerce,0.9505916929431012,4.0300674929367215,500.0
112.7398729877027,45.497948796376775,250.3656297785481,46.066211737121854,heavy_rain,Bangalore,food,0.235568002521322,2.106205858022002,423.9
107.37928205131786,32.6560395010771,198.90719079313592,77.8721564950027,severe_pollution,Mumbai,ecommerce,0.4067027338066578,0.27087375693171634,305.75
71.74799745733021,35.648286190330154,310.428155436771,2.1648523237692263,severe_pollution,Pune,grocery,0.9873885827256347,6.627067966555238,500.0
110.62490820277402,34.40537395228776,388.0385485545713,58.238105792991036,extreme_heat,Hyderabad,food,0.635082629551363,3.022048415885143,462.2
10.619100246230339,33.63822068930365,130.22217390694186,65.3297219434189,flood,Pune,ecommerce,0.7031169428521311,2.7208819425940822,300.0
23.517943490297423,42.15496000164155,100.27657777524186,4.253862934119006,heavy_rain,Delhi,grocery,0.8956857294507679,0.35594991965731904,311.9
5.427274669264568,35.695991589006795,369.508610827944,46.31757312129966,extreme_heat,Pune,food,0.7219396923334617,1.210634609166977,300.0
39.039639691591724,30.23464517265562,284.1335771100563,64.15538348715587,flood,Bangalore,food,0.714910275093829,2.9433231645127744,300.0
46.641274762737844,28.712112359120436,203.2951075466881,44.88309801784582,heavy_rain,Delhi,ecommerce,0.19405269212315346,5.526636647104773,300.0
32.56188381286751,22.98143024115327,250.64084959249908,5.105087232437331,strike,Delhi,grocery,0.55615683290563,1.6586280809138954,300.0
99.44850109823152,37.163074208959195,310.9648668116854,55.475779271864916,strike,Delhi,ecommerce,0.705874090909686,1.3088862779892603,431.47
42.810399203230716,27.97899680042689,320.561164547001,4.847753173864691,curfew,Mumbai,food,0.8265625653874616,2.0983710538837457,413.3
33.71214116248569,25.85148197242596,371.9629632866376,65.39751160131507,heavy_rain,Hyderabad,grocery,0.47191428704856664,2.2674684695853795,308.95
65.12352997898982,38.99957905951962,199.39497611346792,3.4427346645355517,extreme_heat,Mumbai,food,0.2111815478968011,3.2798622986577097,376.16
16.91090699697152,39.71144070336027,152.69381850678826,10.991790480829664,heavy_rain,Delhi,food,0.4292430626779933,2.887487121324596,300.0
96.26363769048476,41.55602719869931,273.8824933764447,22.00860724186148,heavy_rain,Bangalore,grocery,0.48676181626549253,0.5913894794462031,326.17
8.9460772415725,35.09299930480338,195.50476474783562,50.669183380864,heavy_rain,Pune,ecommerce,0.7759080616856968,4.943296674081624,300.0
118.42643239206208,45.245419735301056,258.10945888214223,78.10872797050448,curfew,Delhi,food,0.11780281153194237,1.0437035126089347,496.76
92.66937231559889,46.34491158835392,196.99502945958255,9.425828209594753,strike,Hyderabad,grocery,0.4472180407617957,6.947448627854143,500.0
23.84588178410069,42.99164443460472,103.54852533736107,11.416613537113474,strike,Mumbai,ecommerce,0.503095254631083,6.876110755311521,392.68
0.6626540548322879,38.525430532212866,214.29936308063546,29.509631736078425,flood,Hyderabad,ecommerce,0.5951040362232911,0.5791006440888262,300.0
97.8553714145801,29.896744793370907,291.8212376793615,66.89753102042562,heavy_rain,Mumbai,food,0.9729995439818043,3.304791853386136,414.75
84.82288126171406,47.556567962125754,329.74933268367744,37.37847622006513,severe_pollution,Pune,grocery,0.7665418561144827,3.8150510309758783,500.0
87.48086016491848,29.127540346990397,222.6641968787914,25.728848020465733,extreme_heat,Hyderabad,ecommerce,0.3001863355454448,7.966944799378405,424.35
92.5524416023135,27.269079971751207,107.83326157364033,44.8963065767089,severe_pollution,Hyderabad,grocery,0.6702960786931046,2.0100728952282383,363.72
8.885358208090842,33.49600695845115,195.14069837730105,20.841855795660003,flood,Mumbai,ecommerce,0.41151524638211334,5.087601959031439,332.33
43.01588742531271,23.4778548385221,325.2028750945944,32.092792579801674,extreme_heat,Mumbai,grocery,0.8302731166157769,3.6567084959169494,384.65
13.904287143015566,47.44085608146656,194.5007447159755,26.60841193856335,flood,Mumbai,grocery,0.2539627535640483,6.148745705922544,485.67
103.57241110507123,37.29927246682705,293.7857777614778,64.33128179317167,extreme_heat,Chennai,grocery,0.230052778968864,1.9875001424828662,371.25
74.79577521930695,36.48075438326856,227.52478858733141,73.94045811504006,strike,Pune,food,0.19125449052324112,5.4473696321632135,388.51
39.7077629823179,39.050703277392714,134.42809378828883,60.76577537255295,strike,Hyderabad,ecommerce,0.5896942155063639,1.0391315714494453,300.0
7.627002034322836,34.92261484220737,328.652677808076,35.12668608239868,severe_pollution,Chennai,ecommerce,0.21092956138230495,0.12101670261557462,300.0
37.317878605879464,22.83365144445808,79.47470892474047,40.3467981997331,severe_pollution,Chennai,food,0.13757824412698103,0.14578374752233714,300.0
39.02199864320964,37.92009350985032,233.7115989643027,10.005895514354854,curfew,Delhi,ecommerce,0.39921043680423474,3.9415174724959128,300.0
87.55274140056768,40.6205208008672,123.11186198519172,59.749176890763025,flood,Chennai,ecommerce,0.8183499247775394,6.165860608305469,500.0
76.50689656262557,32.83547557622538,73.47296998948148,47.71805435160353,severe_pollution,Chennai,food,0.24046642923674802,4.621017652112034,404.44
106.46552910915918,41.689684873851014,226.0268779791371,72.19519969099491,extreme_heat,Mumbai,food,0.4221012386760704,0.2905841739617996,326.92
56.66579101943392,27.902033782798938,224.84675457722327,16.048891486012256,heavy_rain,Mumbai,food,0.4921642309523936,4.41662056082784,412.94
14.351309512596204,27.753191367720785,297.4153155865023,60.77808975460897,heavy_rain,Bangalore,grocery,0.8883731281278736,0.9060310410718246,300.0
85.5893744667594,26.196841679876922,310.6627425681667,54.77373293753517,heavy_rain,Pune,food,0.5287270246448019,7.7231879632752225,500.0
91.2942058340277,31.671863754518206,304.7270210425139,21.267642704780172,curfew,Hyderabad,grocery,0.5607598714321366,2.820585153775352,500.0
67.35326370833955,44.02231292011617,193.34555652086428,53.390291163266006,severe_pollution,Pune,ecommerce,0.3291622803231822,4.0273186106798216,447.0
92.51606159454732,43.525713615875674,271.0914255292969,73.94987044613197,flood,Chennai,food,0.7016886775570196,2.7099106042216112,500.0
59.255471563726886,31.953429407051097,251.9308349253861,73.4748790133695,flood,Chennai,food,0.12309615590176763,3.7367471473815375,460.89
62.72793952583929,37.31708713548615,197.54661464092186,57.5701259612913,curfew,Hyderabad,food,0.9679959104443028,7.667686899950352,500.0
51.30492220302595,40.741224228347804,259.0244429650976,3.8458490027248082,extreme_heat,Pune,food,0.54830825498137,2.0842135863059896,339.1
3.0502952092914226,28.2713761403286,381.5367568471919,69.78114698561292,strike,Mumbai,ecommerce,0.15563192677344795,5.744654139032531,352.67
12.946971239196534,26.371668233263424,117.51281028848207,52.622288560363195,severe_pollution,Mumbai,grocery,0.6032534014571991,6.0422982779402385,321.01
3.77150228240811,47.274495823520084,367.0202335249342,24.834740254618755,severe_pollution,Hyderabad,ecommerce,0.5625839512840668,1.5248806982217227,358.63
76.36924935165365,38.05649014345008,68.70942989411942,14.980028936455945,extreme_heat,Hyderabad,grocery,0.3166322406900952,5.8331834038491115,422.5
37.7227177291592,47.51680876767526,157.93622451558122,9.296309039785369,extreme_heat,Mumbai,ecommerce,0.2879286511107245,5.18395583792881,348.08
61.02848293976433,30.781655665437956,150.85083701403488,4.0189519406208785,severe_pollution,Hyderabad,ecommerce,0.3436892492457575,2.328337615660873,313.75
108.90797687113117,40.27882419932742,269.227787758317,60.32825983606052,severe_pollution,Pune,ecommerce,0.21675880872547293,4.181505995377448,344.47
29.915067497864992,27.78769455007218,95.92873312205161,18.867439915462025,heavy_rain,Mumbai,food,0.5782801615424391,4.719869536834619,300.0
49.24595076427557,28.791204453121736,358.82166414391384,1.9402348834604055,flood,Hyderabad,food,0.8910423762863163,6.692433117293882,478.4
90.66613662516585,35.30945515301022,339.99299296276445,31.781652147359143,heavy_rain,Mumbai,grocery,0.9308148310155121,0.9986123587060893,486.51
27.455779858994696,30.310071263209853,278.2230368898472,38.60856644738711,heavy_rain,Bangalore,ecommerce,0.9576883559225925,7.77580886472526,303.4
9.23758917945516,26.358160659855194,210.4448411272692,13.538418472010152,flood,Mumbai,food,0.6403367750422365,6.15325950020641,385.08
34.770174349652166,28.83489825172248,376.53461474972744,3.523866893003982,curfew,Mumbai,ecommerce,0.6593941505603932,4.279809414353988,428.57
19.34655447048053,22.92945825611248,340.7612941521946,15.13003864784551,strike,Chennai,ecommerce,0.37946507974823684,6.209827190255253,373.17
111.56371828110876,40.315014158414655,224.7603018284357,54.32822094692595,curfew,Pune,grocery,0.8968110142489047,5.865288340732201,500.0
96.97444554773003,34.7950330842324,295.6556740590089,6.579494180096512,curfew,Mumbai,grocery,0.539330986059688,3.6810366200277205,500.0
76.00845078125081,24.450319726517666,248.4254832628896,44.402962444559506,curfew,Hyderabad,ecommerce,0.3513777646134155,2.6884108586360584,401.34
104.57527082252612,26.464043821340773,255.7797834358926,11.712959032653334,extreme_heat,Delhi,ecommerce,0.9691010745609642,7.908821979401829,476.63
96.44064922789373,24.665897990928745,165.84162430311494,15.65513388643355,heavy_rain,Hyderabad,ecommerce,0.7348403311611884,7.075051242491325,428.24
22.3884070663243,37.92741301517279,211.72961161871388,31.446230661335896,extreme_heat,Chennai,grocery,0.518186302255843,7.607366850297041,348.06
107.10707981879733,24.449469453924838,77.34250077641047,8.066026884298507,extreme_heat,Hyderabad,grocery,0.1617731502545852,0.3877710136993322,305.84
64.72106902987808,41.61134065891562,175.07204208260737,13.856280222577029,flood,Bangalore,food,0.22614545227647026,6.521806865128285,491.74
96.8928186196875,22.53328390233017,293.5399803767532,27.91619291610833,curfew,Delhi,grocery,0.27682902301193335,7.129820669118239,500.0
107.5309559908192,28.483770487893196,383.6256106771652,26.37352043986935,severe_pollution,Delhi,ecommerce,0.9125566822032212,3.8151400087561953,491.93
38.16041699662367,45.15733357318959,387.0724394670571,59.94171885405855,curfew,Pune,ecommerce,0.9744299104489271,7.127481784061086,500.0
13.206230943321211,40.681814271178396,244.5030041937121,5.982584410113949,heavy_rain,Chennai,grocery,0.3402808701621504,0.8070264269482577,300.0
27.352219505033002,23.89717665606788,262.3177881333537,68.83605885330748,extreme_heat,Pune,food,0.54848351342761,0.4837958386200327,300.0
51.25293463515076,43.34927871661468,115.00241492533863,65.29857365915639,heavy_rain,Delhi,grocery,0.8126967827849051,2.3324697384017083,497.28
98.16177191069917,34.81891316004533,293.35783783273575,61.27933117535507,extreme_heat,Mumbai,grocery,0.4461737687806191,0.2099398497720406,346.51
103.28766999076122,44.01635870638956,74.73057743603519,24.7497889970506,extreme_heat,Chennai,ecommerce,0.5431395534740385,5.471910274243751,500.0
0.8342556637428844,37.61923413571023,149.63999002980557,65.830542843263,extreme_heat,Pune,ecommerce,0.8988611685493318,7.415754250776185,300.0
61.289676309307886,39.72765883285433,283.92717154990476,14.624166423142464,severe_pollution,Bangalore,food,0.28675994836748503,2.3604540240310303,331.55
50.08932037785348,47.83104057028841,158.60854604022126,9.952736468402259,curfew,Delhi,ecommerce,0.9944672170616516,5.276838451897287,500.0
26.65293725648763,28.04072419402447,67.44640594005901,3.5965066791589884,extreme_heat,Delhi,food,0.5106755602069927,3.744388400457538,300.0
14.383844080041936,38.22258494379609,341.15464327283735,75.14482904044607,flood,Chennai,grocery,0.3324726592872895,2.0404575562037532,407.43
40.51382056843536,33.96835614149236,158.61550249709705,24.640871816421893,strike,Delhi,food,0.9032445301146355,7.3485002030976005,332.13
113.1491644695023,23.025750775989977,72.08682870053745,73.40943041423247,strike,Delhi,grocery,0.16885361579884095,7.663299827028735,471.71
38.78435184249063,22.37623667907449,76.17585757600281,21.809084921546376,extreme_heat,Bangalore,grocery,0.6780872991204024,1.0780381483431558,300.0
62.25487460920393,25.099943023264323,138.11557957606377,72.60527674690796,curfew,Bangalore,ecommerce,0.15552028783438726,6.135776553318477,460.49
84.36227506742134,38.87638525400225,112.30558152753419,72.31432422768707,curfew,Chennai,grocery,0.9515733468039199,1.5105347936575795,477.79
43.635552285515274,36.7462402857482,321.0050412230528,73.89408360085703,severe_pollution,Delhi,grocery,0.6757474751221328,3.905786698267284,371.9
116.61384992651529,36.389168590256915,162.58941633346205,39.6922751427355,extreme_heat,Pune,food,0.45817354817626843,2.8878717995873693,350.67
115.49367539305335,22.828275825734764,331.6435247639414,69.27570294391136,flood,Hyderabad,ecommerce,0.4819627402710184,1.9519086090991449,493.14
30.2138754990437,34.201877905360185,110.84609923810348,76.06127169338562,severe_pollution,Chennai,ecommerce,0.24862291426479582,5.406471267450281,300.0
59.66982070708625,46.04019326390574,222.50771284042932,25.96935535177436,severe_pollution,Pune,ecommerce,0.42400730208450543,6.843169475301739,500.0
36.10539717801236,32.337388602076814,290.8129967435951,33.5099524546044,extreme_heat,Bangalore,grocery,0.9134190768103388,6.249359513174424,310.66
34.18085932529611,38.247984214499866,278.19679885304924,57.53921498685952,extreme_heat,Hyderabad,grocery,0.8248374613837096,5.778269914301223,300.0
4.426433682543935,42.27528556620173,260.39529347559403,24.02878573786407,severe_pollution,Pune,food,0.6953339184211582,0.530057054074895,300.0
73.14772007758762,42.38205725768908,373.6875606759094,60.30474471301272,severe_pollution,Pune,ecommerce,0.9710039600410381,0.7794150631395915,500.0
60.32148278746338,35.501282142277056,129.98380169736055,5.911371617082715,severe_pollution,Delhi,ecommerce,0.6160930090412595,3.7186370526142642,375.18
6.177450149998722,44.30675058046074,222.80172156173688,41.87987074308338,heavy_rain,Chennai,grocery,0.25865031645864317,4.446104019330058,371.85
33.437575708393375,32.17583042745742,359.39739252534304,9.785078726699616,severe_pollution,Chennai,food,0.7422536373147136,5.787090087770111,402.85
108.99190631599845,45.10602358440475,77.26281795830496,23.465878114934114,curfew,Bangalore,grocery,0.6327234800946808,2.8468462831306525,500.0
28.74742688003669,28.245906326284178,69.56089388857635,20.69003139891776,strike,Mumbai,ecommerce,0.4928923625543854,0.18340914347704906,300.0
17.38738465094677,29.285626581754848,131.655800645402,67.11456588501329,flood,Mumbai,grocery,0.2322835160476959,0.28881097461659877,300.0
58.734331233307564,23.38113622917403,271.55742683830647,15.481380432495797,flood,Mumbai,food,0.7098931231900096,6.838644451781988,500.0
118.27805449327208,42.685127750099355,140.9578692574324,64.67583361272952,strike,Chennai,food,0.49965925426118707,1.0284208684145453,445.55
29.04663258138005,32.843436142050344,116.58395933307963,63.51682767263376,extreme_heat,Bangalore,grocery,0.6207700880502449,7.49515051844249,320.94
80.65626568870543,27.957031961696373,210.58081037540222,39.910644444578395,severe_pollution,Bangalore,ecommerce,0.3838620610701078,2.661023984957711,322.41
91.39435383944611,28.02654721803107,264.75932406929405,18.70746044769037,flood,Mumbai,grocery,0.24015481592140925,4.6692245213905474,500.0
28.51650527908796,45.43639847196006,136.99519745585914,18.151707196497817,flood,Hyderabad,grocery,0.4239167802042646,1.348945597366714,368.17
87.38596183342315,43.68183161198696,155.2419153533097,37.193971769267826,curfew,Mumbai,food,0.8668943451875404,3.6322997840818294,500.0
44.133975926310384,36.39180301928677,264.74575668402986,0.7047205914813048,curfew,Chennai,grocery,0.24360933917599586,7.006474367396578,402.31
75.87669967122953,38.01888081080875,381.00844769630845,42.50806036890929,heavy_rain,Hyderabad,food,0.5241099704993696,7.873061795626795,500.0
76.02356529130736,34.332464834307565,286.1596046033309,76.22236206136444,strike,Bangalore,food,0.36784759890694274,6.132342732346494,411.04
64.29296208897102,32.18333011484903,324.016450254596,12.376550549007721,heavy_rain,Delhi,grocery,0.9660990139794646,6.11694073748619,500.0
10.834772406528996,45.80239891167662,178.38353316441408,45.86764971804827,flood,Pune,food,0.1762061803983572,7.082500002730364,450.46
100.23629947070856,25.265930291527855,145.28902578456314,76.94229509155655,extreme_heat,Hyderabad,grocery,0.3208140798530046,1.959145605686361,345.22
38.4936077966083,32.879616532621924,208.99371012091788,68.84177115932802,flood,Bangalore,ecommerce,0.5046010673465584,5.890133569565908,323.03
22.382221247982507,30.958609607684757,332.49649004908576,68.03040931050722,extreme_heat,Hyderabad,ecommerce,0.32255029911219596,4.466691639891292,305.46
4.89301698657167,34.951918726529854,209.70487462669453,65.74799443169512,flood,Mumbai,food,0.7359334726832298,2.0934587439946784,308.67
70.90715318258901,33.89842873817455,346.35389307645136,24.721888484494848,curfew,Hyderabad,ecommerce,0.43379661753499343,0.4437820406513566,460.57
81.30772342107389,35.49112782292812,396.07019324329445,71.24934650134497,severe_pollution,Hyderabad,ecommerce,0.8026992396777891,1.6065636125335852,422.27
1.9905394713427382,25.637893407901846,75.20933300561772,75.30722809865368,flood,Hyderabad,grocery,0.5961461025463113,5.2015209906699456,353.84
61.45116699591372,35.3416790393452,65.89355462929629,39.66339386392315,heavy_rain,Chennai,grocery,0.4841416119562497,4.558779842605894,435.38
27.179493023752556,28.302889161067483,102.35639601967664,28.3656837807567,extreme_heat,Pune,ecommerce,0.42838850802917605,0.5541668733015364,300.0
77.42073484913398,26.79261507369297,184.52938650702117,33.138321248468486,extreme_heat,Chennai,ecommerce,0.2998168039322336,4.498494657959262,384.96
20.923971480598972,23.685689688440974,95.86477320090134,26.736515346501246,flood,Pune,grocery,0.3273025537824786,3.125194548899043,300.0
82.91252857229591,41.82896652765966,354.7325671665646,16.993475361963206,extreme_heat,Mumbai,grocery,0.2587417334540386,0.11945357434247228,435.33
46.40824155606449,33.11348994227056,58.10118785947233,49.47587762023115,heavy_rain,Delhi,ecommerce,0.8665707248395392,7.275937105774665,308.85
112.40759864840814,38.29273576610572,160.52745071753787,45.00775089962583,curfew,Chennai,food,0.5934553265348274,2.067009154518453,451.01
16.50251329751919,40.91742692592332,114.64312032297187,37.00680568314205,severe_pollution,Delhi,grocery,0.5345876611045526,4.427163586963395,300.0
40.92796212603102,39.66223329815239,376.0387655551363,7.667630934786542,severe_pollution,Chennai,grocery,0.3900259354932508,4.713154326783597,383.76
13.616822548870688,34.23301869633174,284.31835171150976,63.75143717647998,extreme_heat,Bangalore,ecommerce,0.5651820330803828,3.990472182321761,300.0
110.96323419342754,32.08536175274497,369.21058975798104,13.994685020063136,flood,Bangalore,ecommerce,0.8942987295222814,1.9166560715804621,500.0
105.28072240571773,31.774957650657257,390.31504860863765,9.164963471683851,extreme_heat,Hyderabad,food,0.8704887701667549,3.2589323382509203,478.7
30.952995325818673,38.641268720181465,223.98438528707922,49.84571163863579,heavy_rain,Delhi,grocery,0.6391819424124917,2.3226483847173105,300.0
79.19808552410149,34.864653228488706,132.01168781680917,31.891548899017856,strike,Hyderabad,ecommerce,0.5769613394985907,3.4684505226562194,348.22
98.0666640241459,44.077438447701276,117.80507516880625,4.784678028186358,flood,Pune,ecommerce,0.303203727154429,0.6612842353363568,458.39
66.62409739193548,44.74225159249451,128.02160159004418,28.445468396884657,curfew,Hyderabad,food,0.7236353221091664,1.327584454091948,500.0
63.558069402720776,26.43456982816948,298.007657667701,61.74242818279702,heavy_rain,Chennai,food,0.8679860806082258,1.1001345383428696,365.4
29.0222749080542,25.54207494018887,64.15600484305025,49.219936417367805,curfew,Chennai,grocery,0.3751221769324148,4.760013429958955,363.96
11.172332136707904,38.390424076935986,67.9763755614502,29.022881838959744,flood,Hyderabad,ecommerce,0.49198670206039385,5.247164942362655,309.54
107.66589095439922,29.831869449619266,262.85002983410254,15.344383330767046,curfew,Pune,ecommerce,0.1960393411030447,7.31164821231456,486.03
108.05016685959966,22.48283868789257,274.7200013580923,50.54364966438186,heavy_rain,Chennai,grocery,0.8723777953531845,2.0972972631885236,405.56
75.97217487279215,45.10470940343683,282.84202351286103,71.00442407570841,heavy_rain,Pune,food,0.18793760905317763,3.1479102853839667,442.36
40.683574925844084,27.899419948339016,180.15817660600692,51.70181744127311,extreme_heat,Bangalore,grocery,0.7339036729537068,4.979447027587878,300.0
41.90514895351931,46.16129694383103,332.0807110499536,65.03230837201794,strike,Bangalore,grocery,0.26828171559317593,7.774046830337049,500.0
87.11468146442873,40.6532957228346,236.76860570431614,41.72222708434968,flood,Delhi,grocery,0.7602838200418705,3.1321366408899367,490.66
107.65323119430926,41.82899073769859,86.9129705032968,57.437688539282306,severe_pollution,Bangalore,food,0.6784109094479455,2.316926707624705,350.26
106.45037091181408,27.237998890622173,328.9847574735708,71.69814190226819,strike,Pune,food,0.7213558968185128,3.1023569183431885,468.11
93.58506550291486,28.089055066037137,383.5737251946604,61.85431826069241,severe_pollution,Hyderabad,ecommerce,0.6722181325213862,2.4743927034742192,433.1
77.04379753851453,35.552961599425714,71.01270955082553,72.78831627185166,curfew,Mumbai,ecommerce,0.4570035608240861,0.6807129096602091,396.46
10.09679579940586,26.474596168896415,186.97296854520297,34.49116816928479,severe_pollution,Chennai,grocery,0.6581738880128749,2.7678777123338936,300.0
19.39544569135365,29.94122400975884,220.63061569216168,72.33762041016453,severe_pollution,Hyderabad,ecommerce,0.31118836527142696,4.6825989540312305,300.0
